Tiempo PosicionX_Euler PosicionY_Euler PosicionX_Leapfrog PosicionX_Leapfrog
2.3238e+07 -1.23033e+10 -1.48976e+11 -1.06567e+10 -1.48551e+11
2.32416e+07 -1.21964e+10 -1.48984e+11 -1.05494e+10 -1.48559e+11
2.32452e+07 -1.20894e+10 -1.48993e+11 -1.04422e+10 -1.48566e+11
2.32488e+07 -1.19825e+10 -1.49002e+11 -1.03349e+10 -1.48574e+11
2.32524e+07 -1.18755e+10 -1.4901e+11 -1.02276e+10 -1.48581e+11
2.3256e+07 -1.17686e+10 -1.49019e+11 -1.01204e+10 -1.48589e+11
2.32596e+07 -1.16616e+10 -1.49027e+11 -1.00131e+10 -1.48596e+11
2.32632e+07 -1.15546e+10 -1.49036e+11 -9.90582e+09 -1.48603e+11
2.32668e+07 -1.14476e+10 -1.49044e+11 -9.79853e+09 -1.4861e+11
2.32704e+07 -1.13407e+10 -1.49052e+11 -9.69124e+09 -1.48617e+11
2.3274e+07 -1.12337e+10 -1.4906e+11 -9.58394e+09 -1.48624e+11
2.32776e+07 -1.11267e+10 -1.49068e+11 -9.47664e+09 -1.48631e+11
2.32812e+07 -1.10197e+10 -1.49076e+11 -9.36933e+09 -1.48638e+11
2.32848e+07 -1.09126e+10 -1.49084e+11 -9.26202e+09 -1.48644e+11
2.32884e+07 -1.08056e+10 -1.49092e+11 -9.15471e+09 -1.48651e+11
2.3292e+07 -1.06986e+10 -1.491e+11 -9.04739e+09 -1.48657e+11
2.32956e+07 -1.05916e+10 -1.49108e+11 -8.94006e+09 -1.48664e+11
2.32992e+07 -1.04845e+10 -1.49115e+11 -8.83273e+09 -1.4867e+11
2.33028e+07 -1.03775e+10 -1.49123e+11 -8.72539e+09 -1.48676e+11
2.33064e+07 -1.02705e+10 -1.4913e+11 -8.61806e+09 -1.48683e+11
2.331e+07 -1.01634e+10 -1.49138e+11 -8.51071e+09 -1.48689e+11
2.33136e+07 -1.00564e+10 -1.49145e+11 -8.40336e+09 -1.48695e+11
2.33172e+07 -9.94931e+09 -1.49152e+11 -8.29601e+09 -1.48701e+11
2.33208e+07 -9.84224e+09 -1.49159e+11 -8.18865e+09 -1.48707e+11
2.33244e+07 -9.73517e+09 -1.49166e+11 -8.08129e+09 -1.48713e+11
2.3328e+07 -9.6281e+09 -1.49173e+11 -7.97393e+09 -1.48718e+11
2.33316e+07 -9.52102e+09 -1.4918e+11 -7.86656e+09 -1.48724e+11
2.33352e+07 -9.41393e+09 -1.49187e+11 -7.75918e+09 -1.4873e+11
2.33388e+07 -9.30685e+09 -1.49194e+11 -7.65181e+09 -1.48735e+11
2.33424e+07 -9.19975e+09 -1.49201e+11 -7.54443e+09 -1.48741e+11
2.3346e+07 -9.09265e+09 -1.49207e+11 -7.43704e+09 -1.48746e+11
2.33496e+07 -8.98555e+09 -1.49214e+11 -7.32965e+09 -1.48751e+11
2.33532e+07 -8.87844e+09 -1.4922e+11 -7.22226e+09 -1.48757e+11
2.33568e+07 -8.77133e+09 -1.49226e+11 -7.11486e+09 -1.48762e+11
2.33604e+07 -8.66421e+09 -1.49233e+11 -7.00746e+09 -1.48767e+11
2.3364e+07 -8.55709e+09 -1.49239e+11 -6.90006e+09 -1.48772e+11
2.33676e+07 -8.44997e+09 -1.49245e+11 -6.79265e+09 -1.48777e+11
2.33712e+07 -8.34283e+09 -1.49251e+11 -6.68524e+09 -1.48781e+11
2.33748e+07 -8.2357e+09 -1.49257e+11 -6.57782e+09 -1.48786e+11
2.33784e+07 -8.12856e+09 -1.49263e+11 -6.47041e+09 -1.48791e+11
2.3382e+07 -8.02142e+09 -1.49269e+11 -6.36298e+09 -1.48795e+11
2.33856e+07 -7.91427e+09 -1.49275e+11 -6.25556e+09 -1.488e+11
2.33892e+07 -7.80712e+09 -1.4928e+11 -6.14813e+09 -1.48804e+11
2.33928e+07 -7.69997e+09 -1.49286e+11 -6.0407e+09 -1.48809e+11
2.33964e+07 -7.59281e+09 -1.49292e+11 -5.93327e+09 -1.48813e+11
2.34e+07 -7.48564e+09 -1.49297e+11 -5.82583e+09 -1.48817e+11
2.34036e+07 -7.37848e+09 -1.49302e+11 -5.71839e+09 -1.48821e+11
2.34072e+07 -7.27131e+09 -1.49308e+11 -5.61095e+09 -1.48825e+11
2.34108e+07 -7.16413e+09 -1.49313e+11 -5.5035e+09 -1.48829e+11
2.34144e+07 -7.05695e+09 -1.49318e+11 -5.39605e+09 -1.48833e+11
2.3418e+07 -6.94977e+09 -1.49323e+11 -5.2886e+09 -1.48837e+11
2.34216e+07 -6.84259e+09 -1.49328e+11 -5.18115e+09 -1.48841e+11
2.34252e+07 -6.7354e+09 -1.49333e+11 -5.07369e+09 -1.48845e+11
2.34288e+07 -6.6282e+09 -1.49338e+11 -4.96623e+09 -1.48848e+11
2.34324e+07 -6.52101e+09 -1.49343e+11 -4.85877e+09 -1.48852e+11
2.3436e+07 -6.41381e+09 -1.49347e+11 -4.7513e+09 -1.48855e+11
2.34396e+07 -6.30661e+09 -1.49352e+11 -4.64383e+09 -1.48858e+11
2.34432e+07 -6.1994e+09 -1.49356e+11 -4.53636e+09 -1.48862e+11
2.34468e+07 -6.09219e+09 -1.49361e+11 -4.42889e+09 -1.48865e+11
2.34504e+07 -5.98498e+09 -1.49365e+11 -4.32142e+09 -1.48868e+11
2.3454e+07 -5.87777e+09 -1.4937e+11 -4.21394e+09 -1.48871e+11
2.34576e+07 -5.77055e+09 -1.49374e+11 -4.10646e+09 -1.48874e+11
2.34612e+07 -5.66333e+09 -1.49378e+11 -3.99898e+09 -1.48877e+11
2.34648e+07 -5.5561e+09 -1.49382e+11 -3.8915e+09 -1.4888e+11
2.34684e+07 -5.44888e+09 -1.49386e+11 -3.78402e+09 -1.48882e+11
2.3472e+07 -5.34165e+09 -1.4939e+11 -3.67653e+09 -1.48885e+11
2.34756e+07 -5.23441e+09 -1.49394e+11 -3.56904e+09 -1.48888e+11
2.34792e+07 -5.12718e+09 -1.49397e+11 -3.46155e+09 -1.4889e+11
2.34828e+07 -5.01994e+09 -1.49401e+11 -3.35406e+09 -1.48893e+11
2.34864e+07 -4.9127e+09 -1.49405e+11 -3.24656e+09 -1.48895e+11
2.349e+07 -4.80546e+09 -1.49408e+11 -3.13907e+09 -1.48897e+11
2.34936e+07 -4.69821e+09 -1.49412e+11 -3.03157e+09 -1.48899e+11
2.34972e+07 -4.59096e+09 -1.49415e+11 -2.92407e+09 -1.48902e+11
2.35008e+07 -4.48371e+09 -1.49418e+11 -2.81657e+09 -1.48904e+11
2.35044e+07 -4.37646e+09 -1.49422e+11 -2.70907e+09 -1.48906e+11
2.3508e+07 -4.26921e+09 -1.49425e+11 -2.60157e+09 -1.48907e+11
2.35116e+07 -4.16195e+09 -1.49428e+11 -2.49406e+09 -1.48909e+11
2.35152e+07 -4.05469e+09 -1.49431e+11 -2.38656e+09 -1.48911e+11
2.35188e+07 -3.94743e+09 -1.49434e+11 -2.27905e+09 -1.48913e+11
2.35224e+07 -3.84017e+09 -1.49437e+11 -2.17154e+09 -1.48914e+11
2.3526e+07 -3.7329e+09 -1.49439e+11 -2.06403e+09 -1.48916e+11
2.35296e+07 -3.62563e+09 -1.49442e+11 -1.95652e+09 -1.48917e+11
2.35332e+07 -3.51837e+09 -1.49445e+11 -1.84901e+09 -1.48918e+11
2.35368e+07 -3.41109e+09 -1.49447e+11 -1.7415e+09 -1.4892e+11
2.35404e+07 -3.30382e+09 -1.4945e+11 -1.63399e+09 -1.48921e+11
2.3544e+07 -3.19655e+09 -1.49452e+11 -1.52647e+09 -1.48922e+11
2.35476e+07 -3.08927e+09 -1.49454e+11 -1.41896e+09 -1.48923e+11
2.35512e+07 -2.98199e+09 -1.49457e+11 -1.31144e+09 -1.48924e+11
2.35548e+07 -2.87472e+09 -1.49459e+11 -1.20393e+09 -1.48925e+11
2.35584e+07 -2.76744e+09 -1.49461e+11 -1.09641e+09 -1.48926e+11
2.3562e+07 -2.66015e+09 -1.49463e+11 -9.88894e+08 -1.48926e+11
2.35656e+07 -2.55287e+09 -1.49465e+11 -8.81377e+08 -1.48927e+11
2.35692e+07 -2.44559e+09 -1.49466e+11 -7.73859e+08 -1.48927e+11
2.35728e+07 -2.3383e+09 -1.49468e+11 -6.6634e+08 -1.48928e+11
2.35764e+07 -2.23101e+09 -1.4947e+11 -5.58822e+08 -1.48928e+11
2.358e+07 -2.12372e+09 -1.49471e+11 -4.51303e+08 -1.48929e+11
2.35836e+07 -2.01644e+09 -1.49473e+11 -3.43784e+08 -1.48929e+11
2.35872e+07 -1.90914e+09 -1.49474e+11 -2.36264e+08 -1.48929e+11
2.35908e+07 -1.80185e+09 -1.49476e+11 -1.28745e+08 -1.48929e+11
2.35944e+07 -1.69456e+09 -1.49477e+11 -2.12255e+07 -1.48929e+11
2.3598e+07 -1.58727e+09 -1.49478e+11 8.62939e+07 -1.48929e+11
2.36016e+07 -1.47997e+09 -1.4948e+11 1.93813e+08 -1.48929e+11
2.36052e+07 -1.37268e+09 -1.49481e+11 3.01332e+08 -1.48929e+11
2.36088e+07 -1.26538e+09 -1.49482e+11 4.08851e+08 -1.48929e+11
2.36124e+07 -1.15809e+09 -1.49482e+11 5.1637e+08 -1.48928e+11
2.3616e+07 -1.05079e+09 -1.49483e+11 6.23889e+08 -1.48928e+11
2.36196e+07 -9.43494e+08 -1.49484e+11 7.31407e+08 -1.48927e+11
2.36232e+07 -8.36197e+08 -1.49485e+11 8.38925e+08 -1.48927e+11
2.36268e+07 -7.28899e+08 -1.49485e+11 9.46442e+08 -1.48926e+11
2.36304e+07 -6.216e+08 -1.49486e+11 1.05396e+09 -1.48925e+11
2.3634e+07 -5.14301e+08 -1.49486e+11 1.16147e+09 -1.48924e+11
2.36376e+07 -4.07002e+08 -1.49487e+11 1.26899e+09 -1.48923e+11
2.36412e+07 -2.99703e+08 -1.49487e+11 1.37651e+09 -1.48922e+11
2.36448e+07 -1.92404e+08 -1.49487e+11 1.48402e+09 -1.48921e+11
2.36484e+07 -8.51041e+07 -1.49487e+11 1.59153e+09 -1.4892e+11
2.3652e+07 2.21955e+07 -1.49487e+11 1.69904e+09 -1.48919e+11
2.36556e+07 1.29495e+08 -1.49487e+11 1.80656e+09 -1.48918e+11
2.36592e+07 2.36794e+08 -1.49487e+11 1.91407e+09 -1.48916e+11
2.36628e+07 3.44094e+08 -1.49487e+11 2.02158e+09 -1.48915e+11
2.36664e+07 4.51393e+08 -1.49487e+11 2.12908e+09 -1.48913e+11
2.367e+07 5.58692e+08 -1.49487e+11 2.23659e+09 -1.48912e+11
2.36736e+07 6.65991e+08 -1.49486e+11 2.3441e+09 -1.4891e+11
2.36772e+07 7.73289e+08 -1.49486e+11 2.4516e+09 -1.48908e+11
2.36808e+07 8.80587e+08 -1.49485e+11 2.55911e+09 -1.48906e+11
2.36844e+07 9.87884e+08 -1.49485e+11 2.66661e+09 -1.48904e+11
2.3688e+07 1.09518e+09 -1.49484e+11 2.77411e+09 -1.48902e+11
2.36916e+07 1.20248e+09 -1.49483e+11 2.88161e+09 -1.489e+11
2.36952e+07 1.30977e+09 -1.49482e+11 2.98911e+09 -1.48898e+11
2.36988e+07 1.41707e+09 -1.49481e+11 3.0966e+09 -1.48896e+11
2.37024e+07 1.52436e+09 -1.4948e+11 3.2041e+09 -1.48894e+11
2.3706e+07 1.63166e+09 -1.49479e+11 3.31159e+09 -1.48891e+11
2.37096e+07 1.73895e+09 -1.49478e+11 3.41908e+09 -1.48889e+11
2.37132e+07 1.84624e+09 -1.49477e+11 3.52657e+09 -1.48886e+11
2.37168e+07 1.95353e+09 -1.49475e+11 3.63406e+09 -1.48884e+11
2.37204e+07 2.06082e+09 -1.49474e+11 3.74154e+09 -1.48881e+11
2.3724e+07 2.16811e+09 -1.49473e+11 3.84903e+09 -1.48878e+11
2.37276e+07 2.2754e+09 -1.49471e+11 3.95651e+09 -1.48875e+11
2.37312e+07 2.38268e+09 -1.49469e+11 4.06399e+09 -1.48872e+11
2.37348e+07 2.48997e+09 -1.49468e+11 4.17147e+09 -1.48869e+11
2.37384e+07 2.59725e+09 -1.49466e+11 4.27894e+09 -1.48866e+11
2.3742e+07 2.70454e+09 -1.49464e+11 4.38641e+09 -1.48863e+11
2.37456e+07 2.81182e+09 -1.49462e+11 4.49388e+09 -1.4886e+11
2.37492e+07 2.9191e+09 -1.4946e+11 4.60135e+09 -1.48857e+11
2.37528e+07 3.02638e+09 -1.49458e+11 4.70882e+09 -1.48853e+11
2.37564e+07 3.13365e+09 -1.49456e+11 4.81628e+09 -1.4885e+11
2.376e+07 3.24093e+09 -1.49454e+11 4.92374e+09 -1.48846e+11
2.37636e+07 3.3482e+09 -1.49451e+11 5.0312e+09 -1.48843e+11
2.37672e+07 3.45547e+09 -1.49449e+11 5.13865e+09 -1.48839e+11
2.37708e+07 3.56274e+09 -1.49446e+11 5.24611e+09 -1.48835e+11
2.37744e+07 3.67001e+09 -1.49444e+11 5.35356e+09 -1.48831e+11
2.3778e+07 3.77728e+09 -1.49441e+11 5.461e+09 -1.48827e+11
2.37816e+07 3.88454e+09 -1.49438e+11 5.56845e+09 -1.48823e+11
2.37852e+07 3.9918e+09 -1.49436e+11 5.67589e+09 -1.48819e+11
2.37888e+07 4.09907e+09 -1.49433e+11 5.78333e+09 -1.48815e+11
2.37924e+07 4.20632e+09 -1.4943e+11 5.89076e+09 -1.48811e+11
2.3796e+07 4.31358e+09 -1.49427e+11 5.9982e+09 -1.48806e+11
2.37996e+07 4.42083e+09 -1.49424e+11 6.10563e+09 -1.48802e+11
2.38032e+07 4.52808e+09 -1.49421e+11 6.21305e+09 -1.48798e+11
2.38068e+07 4.63533e+09 -1.49417e+11 6.32047e+09 -1.48793e+11
2.38104e+07 4.74258e+09 -1.49414e+11 6.42789e+09 -1.48788e+11
2.3814e+07 4.84982e+09 -1.49411e+11 6.53531e+09 -1.48784e+11
2.38176e+07 4.95707e+09 -1.49407e+11 6.64272e+09 -1.48779e+11
2.38212e+07 5.06431e+09 -1.49404e+11 6.75013e+09 -1.48774e+11
2.38248e+07 5.17154e+09 -1.494e+11 6.85754e+09 -1.48769e+11
2.38284e+07 5.27878e+09 -1.49396e+11 6.96494e+09 -1.48764e+11
2.3832e+07 5.38601e+09 -1.49393e+11 7.07234e+09 -1.48759e+11
2.38356e+07 5.49324e+09 -1.49389e+11 7.17973e+09 -1.48754e+11
2.38392e+07 5.60046e+09 -1.49385e+11 7.28712e+09 -1.48749e+11
2.38428e+07 5.70769e+09 -1.49381e+11 7.39451e+09 -1.48743e+11
2.38464e+07 5.8149e+09 -1.49377e+11 7.50189e+09 -1.48738e+11
2.385e+07 5.92212e+09 -1.49372e+11 7.60927e+09 -1.48732e+11
2.38536e+07 6.02934e+09 -1.49368e+11 7.71665e+09 -1.48727e+11
2.38572e+07 6.13655e+09 -1.49364e+11 7.82402e+09 -1.48721e+11
2.38608e+07 6.24375e+09 -1.49359e+11 7.93138e+09 -1.48715e+11
2.38644e+07 6.35096e+09 -1.49355e+11 8.03875e+09 -1.4871e+11
2.3868e+07 6.45816e+09 -1.4935e+11 8.1461e+09 -1.48704e+11
2.38716e+07 6.56536e+09 -1.49346e+11 8.25346e+09 -1.48698e+11
2.38752e+07 6.67255e+09 -1.49341e+11 8.36081e+09 -1.48692e+11
2.38788e+07 6.77974e+09 -1.49336e+11 8.46815e+09 -1.48686e+11
2.38824e+07 6.88693e+09 -1.49331e+11 8.5755e+09 -1.48679e+11
2.3886e+07 6.99411e+09 -1.49327e+11 8.68283e+09 -1.48673e+11
2.38896e+07 7.10129e+09 -1.49322e+11 8.79016e+09 -1.48667e+11
2.38932e+07 7.20847e+09 -1.49316e+11 8.89749e+09 -1.4866e+11
2.38968e+07 7.31564e+09 -1.49311e+11 9.00481e+09 -1.48654e+11
2.39004e+07 7.42281e+09 -1.49306e+11 9.11213e+09 -1.48647e+11
2.3904e+07 7.52998e+09 -1.49301e+11 9.21945e+09 -1.48641e+11
2.39076e+07 7.63714e+09 -1.49295e+11 9.32675e+09 -1.48634e+11
2.39112e+07 7.7443e+09 -1.4929e+11 9.43406e+09 -1.48627e+11
2.39148e+07 7.85145e+09 -1.49284e+11 9.54136e+09 -1.4862e+11
2.39184e+07 7.9586e+09 -1.49279e+11 9.64865e+09 -1.48613e+11
2.3922e+07 8.06575e+09 -1.49273e+11 9.75594e+09 -1.48606e+11
2.39256e+07 8.17289e+09 -1.49267e+11 9.86322e+09 -1.48599e+11
2.39292e+07 8.28002e+09 -1.49261e+11 9.9705e+09 -1.48592e+11
2.39328e+07 8.38716e+09 -1.49255e+11 1.00778e+10 -1.48585e+11
2.39364e+07 8.49428e+09 -1.49249e+11 1.0185e+10 -1.48577e+11
2.394e+07 8.60141e+09 -1.49243e+11 1.02923e+10 -1.4857e+11
2.39436e+07 8.70853e+09 -1.49237e+11 1.03996e+10 -1.48563e+11
2.39472e+07 8.81564e+09 -1.49231e+11 1.05068e+10 -1.48555e+11
2.39508e+07 8.92275e+09 -1.49224e+11 1.06141e+10 -1.48547e+11
2.39544e+07 9.02986e+09 -1.49218e+11 1.07213e+10 -1.4854e+11
2.3958e+07 9.13696e+09 -1.49212e+11 1.08285e+10 -1.48532e+11
2.39616e+07 9.24406e+09 -1.49205e+11 1.09358e+10 -1.48524e+11
2.39652e+07 9.35115e+09 -1.49198e+11 1.1043e+10 -1.48516e+11
2.39688e+07 9.45824e+09 -1.49192e+11 1.11502e+10 -1.48508e+11
2.39724e+07 9.56532e+09 -1.49185e+11 1.12574e+10 -1.485e+11
2.3976e+07 9.6724e+09 -1.49178e+11 1.13646e+10 -1.48492e+11
2.39796e+07 9.77947e+09 -1.49171e+11 1.14718e+10 -1.48483e+11
2.39832e+07 9.88654e+09 -1.49164e+11 1.1579e+10 -1.48475e+11
2.39868e+07 9.9936e+09 -1.49157e+11 1.16862e+10 -1.48466e+11
2.39904e+07 1.01007e+10 -1.4915e+11 1.17934e+10 -1.48458e+11
2.3994e+07 1.02077e+10 -1.49143e+11 1.19006e+10 -1.48449e+11
2.39976e+07 1.03148e+10 -1.49135e+11 1.20077e+10 -1.48441e+11
2.40012e+07 1.04218e+10 -1.49128e+11 1.21149e+10 -1.48432e+11
2.40048e+07 1.05288e+10 -1.4912e+11 1.22221e+10 -1.48423e+11
2.40084e+07 1.06359e+10 -1.49113e+11 1.23292e+10 -1.48414e+11
2.4012e+07 1.07429e+10 -1.49105e+11 1.24363e+10 -1.48405e+11
2.40156e+07 1.08499e+10 -1.49098e+11 1.25435e+10 -1.48396e+11
2.40192e+07 1.09569e+10 -1.4909e+11 1.26506e+10 -1.48387e+11
2.40228e+07 1.10639e+10 -1.49082e+11 1.27577e+10 -1.48378e+11
2.40264e+07 1.11709e+10 -1.49074e+11 1.28649e+10 -1.48369e+11
2.403e+07 1.12779e+10 -1.49066e+11 1.2972e+10 -1.48359e+11
2.40336e+07 1.13849e+10 -1.49058e+11 1.30791e+10 -1.4835e+11
2.40372e+07 1.14919e+10 -1.4905e+11 1.31862e+10 -1.4834e+11
2.40408e+07 1.15989e+10 -1.49041e+11 1.32933e+10 -1.48331e+11
2.40444e+07 1.17059e+10 -1.49033e+11 1.34003e+10 -1.48321e+11
2.4048e+07 1.18128e+10 -1.49025e+11 1.35074e+10 -1.48311e+11
2.40516e+07 1.19198e+10 -1.49016e+11 1.36145e+10 -1.48302e+11
2.40552e+07 1.20267e+10 -1.49008e+11 1.37216e+10 -1.48292e+11
2.40588e+07 1.21337e+10 -1.48999e+11 1.38286e+10 -1.48282e+11
2.40624e+07 1.22406e+10 -1.4899e+11 1.39357e+10 -1.48272e+11
2.4066e+07 1.23476e+10 -1.48982e+11 1.40427e+10 -1.48262e+11
2.40696e+07 1.24545e+10 -1.48973e+11 1.41497e+10 -1.48251e+11
2.40732e+07 1.25614e+10 -1.48964e+11 1.42568e+10 -1.48241e+11
2.40768e+07 1.26683e+10 -1.48955e+11 1.43638e+10 -1.48231e+11
2.40804e+07 1.27752e+10 -1.48946e+11 1.44708e+10 -1.4822e+11
2.4084e+07 1.28822e+10 -1.48937e+11 1.45778e+10 -1.4821e+11
2.40876e+07 1.2989e+10 -1.48927e+11 1.46848e+10 -1.48199e+11
2.40912e+07 1.30959e+10 -1.48918e+11 1.47918e+10 -1.48188e+11
2.40948e+07 1.32028e+10 -1.48909e+11 1.48988e+10 -1.48178e+11
2.40984e+07 1.33097e+10 -1.48899e+11 1.50057e+10 -1.48167e+11
2.4102e+07 1.34166e+10 -1.4889e+11 1.51127e+10 -1.48156e+11
2.41056e+07 1.35234e+10 -1.4888e+11 1.52197e+10 -1.48145e+11
2.41092e+07 1.36303e+10 -1.4887e+11 1.53266e+10 -1.48134e+11
2.41128e+07 1.37371e+10 -1.48861e+11 1.54335e+10 -1.48123e+11
2.41164e+07 1.3844e+10 -1.48851e+11 1.55405e+10 -1.48112e+11
2.412e+07 1.39508e+10 -1.48841e+11 1.56474e+10 -1.481e+11
2.41236e+07 1.40576e+10 -1.48831e+11 1.57543e+10 -1.48089e+11
2.41272e+07 1.41645e+10 -1.48821e+11 1.58612e+10 -1.48078e+11
2.41308e+07 1.42713e+10 -1.48811e+11 1.59681e+10 -1.48066e+11
2.41344e+07 1.43781e+10 -1.488e+11 1.6075e+10 -1.48054e+11
2.4138e+07 1.44849e+10 -1.4879e+11 1.61819e+10 -1.48043e+11
2.41416e+07 1.45917e+10 -1.4878e+11 1.62888e+10 -1.48031e+11
2.41452e+07 1.46985e+10 -1.48769e+11 1.63956e+10 -1.48019e+11
2.41488e+07 1.48052e+10 -1.48759e+11 1.65025e+10 -1.48007e+11
2.41524e+07 1.4912e+10 -1.48748e+11 1.66093e+10 -1.47995e+11
2.4156e+07 1.50188e+10 -1.48737e+11 1.67162e+10 -1.47983e+11
2.41596e+07 1.51255e+10 -1.48726e+11 1.6823e+10 -1.47971e+11
2.41632e+07 1.52323e+10 -1.48716e+11 1.69298e+10 -1.47959e+11
2.41668e+07 1.5339e+10 -1.48705e+11 1.70367e+10 -1.47947e+11
2.41704e+07 1.54457e+10 -1.48694e+11 1.71435e+10 -1.47934e+11
2.4174e+07 1.55524e+10 -1.48683e+11 1.72503e+10 -1.47922e+11
2.41776e+07 1.56592e+10 -1.48671e+11 1.7357e+10 -1.47909e+11
2.41812e+07 1.57659e+10 -1.4866e+11 1.74638e+10 -1.47897e+11
2.41848e+07 1.58726e+10 -1.48649e+11 1.75706e+10 -1.47884e+11
2.41884e+07 1.59793e+10 -1.48638e+11 1.76773e+10 -1.47871e+11
2.4192e+07 1.60859e+10 -1.48626e+11 1.77841e+10 -1.47858e+11
2.41956e+07 1.61926e+10 -1.48615e+11 1.78908e+10 -1.47846e+11
2.41992e+07 1.62993e+10 -1.48603e+11 1.79976e+10 -1.47833e+11
2.42028e+07 1.64059e+10 -1.48591e+11 1.81043e+10 -1.47819e+11
2.42064e+07 1.65126e+10 -1.48579e+11 1.8211e+10 -1.47806e+11
2.421e+07 1.66192e+10 -1.48568e+11 1.83177e+10 -1.47793e+11
2.42136e+07 1.67258e+10 -1.48556e+11 1.84244e+10 -1.4778e+11
2.42172e+07 1.68325e+10 -1.48544e+11 1.85311e+10 -1.47766e+11
2.42208e+07 1.69391e+10 -1.48532e+11 1.86378e+10 -1.47753e+11
2.42244e+07 1.70457e+10 -1.4852e+11 1.87444e+10 -1.4774e+11
2.4228e+07 1.71523e+10 -1.48507e+11 1.88511e+10 -1.47726e+11
2.42316e+07 1.72589e+10 -1.48495e+11 1.89577e+10 -1.47712e+11
2.42352e+07 1.73654e+10 -1.48483e+11 1.90644e+10 -1.47698e+11
2.42388e+07 1.7472e+10 -1.4847e+11 1.9171e+10 -1.47685e+11
2.42424e+07 1.75786e+10 -1.48458e+11 1.92776e+10 -1.47671e+11
2.4246e+07 1.76851e+10 -1.48445e+11 1.93842e+10 -1.47657e+11
2.42496e+07 1.77917e+10 -1.48432e+11 1.94908e+10 -1.47643e+11
2.42532e+07 1.78982e+10 -1.4842e+11 1.95974e+10 -1.47629e+11
2.42568e+07 1.80047e+10 -1.48407e+11 1.9704e+10 -1.47614e+11
2.42604e+07 1.81112e+10 -1.48394e+11 1.98105e+10 -1.476e+11
2.4264e+07 1.82177e+10 -1.48381e+11 1.99171e+10 -1.47586e+11
2.42676e+07 1.83242e+10 -1.48368e+11 2.00236e+10 -1.47571e+11
2.42712e+07 1.84307e+10 -1.48355e+11 2.01302e+10 -1.47557e+11
2.42748e+07 1.85372e+10 -1.48341e+11 2.02367e+10 -1.47542e+11
2.42784e+07 1.86437e+10 -1.48328e+11 2.03432e+10 -1.47527e+11
2.4282e+07 1.87501e+10 -1.48315e+11 2.04497e+10 -1.47513e+11
2.42856e+07 1.88566e+10 -1.48301e+11 2.05562e+10 -1.47498e+11
2.42892e+07 1.8963e+10 -1.48288e+11 2.06627e+10 -1.47483e+11
2.42928e+07 1.90694e+10 -1.48274e+11 2.07691e+10 -1.47468e+11
2.42964e+07 1.91759e+10 -1.4826e+11 2.08756e+10 -1.47453e+11
2.43e+07 1.92823e+10 -1.48247e+11 2.0982e+10 -1.47438e+11
2.43036e+07 1.93887e+10 -1.48233e+11 2.10885e+10 -1.47423e+11
2.43072e+07 1.94951e+10 -1.48219e+11 2.11949e+10 -1.47407e+11
2.43108e+07 1.96014e+10 -1.48205e+11 2.13013e+10 -1.47392e+11
2.43144e+07 1.97078e+10 -1.48191e+11 2.14077e+10 -1.47377e+11
2.4318e+07 1.98142e+10 -1.48177e+11 2.15141e+10 -1.47361e+11
2.43216e+07 1.99205e+10 -1.48163e+11 2.16205e+10 -1.47345e+11
2.43252e+07 2.00268e+10 -1.48148e+11 2.17269e+10 -1.4733e+11
2.43288e+07 2.01332e+10 -1.48134e+11 2.18332e+10 -1.47314e+11
2.43324e+07 2.02395e+10 -1.48119e+11 2.19396e+10 -1.47298e+11
2.4336e+07 2.03458e+10 -1.48105e+11 2.20459e+10 -1.47282e+11
2.43396e+07 2.04521e+10 -1.4809e+11 2.21522e+10 -1.47266e+11
2.43432e+07 2.05584e+10 -1.48076e+11 2.22585e+10 -1.4725e+11
2.43468e+07 2.06647e+10 -1.48061e+11 2.23648e+10 -1.47234e+11
2.43504e+07 2.07709e+10 -1.48046e+11 2.24711e+10 -1.47218e+11
2.4354e+07 2.08772e+10 -1.48031e+11 2.25774e+10 -1.47202e+11
2.43576e+07 2.09834e+10 -1.48016e+11 2.26837e+10 -1.47185e+11
2.43612e+07 2.10896e+10 -1.48001e+11 2.27899e+10 -1.47169e+11
2.43648e+07 2.11959e+10 -1.47986e+11 2.28962e+10 -1.47152e+11
2.43684e+07 2.13021e+10 -1.47971e+11 2.30024e+10 -1.47136e+11
2.4372e+07 2.14083e+10 -1.47956e+11 2.31086e+10 -1.47119e+11
2.43756e+07 2.15145e+10 -1.4794e+11 2.32148e+10 -1.47102e+11
2.43792e+07 2.16206e+10 -1.47925e+11 2.3321e+10 -1.47085e+11
2.43828e+07 2.17268e+10 -1.47909e+11 2.34272e+10 -1.47069e+11
2.43864e+07 2.1833e+10 -1.47894e+11 2.35334e+10 -1.47052e+11
2.439e+07 2.19391e+10 -1.47878e+11 2.36395e+10 -1.47035e+11
2.43936e+07 2.20452e+10 -1.47862e+11 2.37457e+10 -1.47017e+11
2.43972e+07 2.21514e+10 -1.47847e+11 2.38518e+10 -1.47e+11
2.44008e+07 2.22575e+10 -1.47831e+11 2.39579e+10 -1.46983e+11
2.44044e+07 2.23636e+10 -1.47815e+11 2.4064e+10 -1.46966e+11
2.4408e+07 2.24697e+10 -1.47799e+11 2.41701e+10 -1.46948e+11
2.44116e+07 2.25757e+10 -1.47782e+11 2.42762e+10 -1.46931e+11
