Tiempo_A,Analitica,Tiempo,Euler,RK4
0.0451,0.955997,9.45146e-96,3.57281e-62,3.25194e-86
0.0452,0.955902,1.65716e-47,2.00335e-52,3.42752e-62
0.0453,0.955806,1.42605e-71,3.45303e-86,5.20459e-90
0.0454,0.955711,2.90777e-33,6.59067e-43,3.11924e-33
0.0455,0.955615,4.66175e-62,2.58142e-57,7.97703e-72
0.0456,0.95552,4.18678e-62,1.82986e-76,5.20845e-90
0.0457,0.955424,1.30353e-76,3.88812e-33,1.14261e-71
0.0458,0.955329,1.72291e-47,3.45303e-86,1.72479e-47
0.0459,0.955233,2.40525e-57,2.34147e-57,7.27481e-43
0.046,0.955137,9.49624e-43,2.52538e-52,7.98032e-72
0.0461,0.955042,6.82363e-38,3.22524e-86,5.20268e-90
0.0462,0.954946,1.57753e-52,2.90702e-33,2.94877e+179
0.0463,0.954851,8.59695e-67,3.45302e-86,2.57769e-57
0.0464,0.954755,8.51517e-96,7.85511e-67,4.08747e-33
0.0465,0.95466,6.12862e-62,1.24557e-47,2.10694e-52
0.0466,0.954565,2.42138e-52,5.60088e-67,1.04024e-95
0.0467,0.954469,6.77017e-43,1.65428e-47,5.2027e-90
0.0468,0.954374,7.69908e-43,1.03878e-95,1.74349e-76
0.0469,0.954278,7.71802e-43,3.12e-33,2.82793e-77
0.047,0.954183,3.22523e-86,1.04067e-42,3.25195e-86
0.0471,0.954087,2.90702e-33,1.57753e-52,9.65029e-48
0.0472,0.953992,4.65949e-86,1.7227e-47,5.20749e-90
0.0473,0.953897,3.57281e-62,6.01469e-67,3.93703e-62
0.0474,0.953801,2.00335e-52,1.30353e-76,7.97703e-72
0.0475,0.953706,3.45303e-86,1.72291e-47,5.20365e-90
0.0476,0.95361,6.59067e-43,5.60016e-67,1.14261e-71
0.0477,0.953515,2.58142e-57,7.85511e-67,6.1277e-62
0.0478,0.95342,1.82986e-76,9.06498e-43,1.31532e-47
0.0479,0.953324,3.88812e-33,2.40556e-57,3.42989e-62
0.048,0.953229,3.45303e-86,1.65428e-47,5.20173e-90
0.0481,0.953134,2.34147e-57,1.13242e-95,6.75652e-67
0.0482,0.953038,2.52538e-52,7.70922e-43,3.22525e-86
0.0483,0.952943,3.22524e-86,3.59652e+179,2.90702e-33
0.0484,0.952848,2.90702e-33,4.2718e-33,3.65409e-86
0.0485,0.952753,3.45302e-86,8.98878e-96,4.66175e-62
0.0486,0.952657,7.85511e-67,2.78669e+179,3.21992e-57
0.0487,0.952562,1.24557e-47,2.57769e-57,1.30456e-76
0.0488,0.952467,5.60088e-67,1.91925e-76,9.94466e-43
0.0489,0.952372,1.65428e-47,1.10711e-47,1.1326e-95
0.049,0.952276,1.03878e-95,1.04024e-95,9.50295e-43
0.0491,0.952181,3.12e-33,3.27232e+179,3.75986e+179
0.0492,0.952086,1.04067e-42,2.89631e-57,3.05563e-57
0.0493,0.951991,1.57753e-52,1.88644e-259,1.13296e-95
0.0494,0.951896,1.7227e-47,3.25193e-86,3.1134e+179
0.0495,0.9518,6.01469e-67,5.23143e-67,2.57769e-57
0.0496,0.951705,1.30353e-76,5.20748e-90,4.08747e-33
0.0497,0.95161,1.72291e-47,1.19965e-71,6.12106e-62
0.0498,0.951515,5.60016e-67,1.47272e-52,1.04043e-95
0.0499,0.95142,7.85511e-67,5.20845e-90,3.2774e+179
0.05,0.951325,9.06498e-43,1.14261e-71,8.5981e-67
0.0501,0.951229,2.40556e-57,7.40794e-38,1.88644e-259
0.0502,0.951134,1.65428e-47,4.65848e-33,3.25194e-86
0.0503,0.951039,1.13242e-95,9.65164e-48,7.98365e-72
0.0504,0.950944,7.70922e-43,5.20556e-90,5.20846e-90
0.0505,0.950849,3.59652e+179,3.37921e-57,4.75958e-38
0.0506,0.950754,4.2718e-33,2.83003e-77,1.4715e-52
0.0507,0.950659,8.98878e-96,3.25194e-86,5.20651e-90
0.0508,0.950564,2.78669e+179,3.42752e-62,7.48822e-67
0.0509,0.950469,2.57769e-57,5.20459e-90,7.11406e-38
0.051,0.950374,1.91925e-76,3.11924e-33,3.22115e-57
0.0511,0.950279,1.10711e-47,7.97703e-72,3.65409e-86
0.0512,0.950184,1.04024e-95,5.20845e-90,1.53451e-52
0.0513,0.950089,3.27232e+179,1.14261e-71,1.20032e-71
0.0514,0.949994,2.89631e-57,1.72479e-47,3.22525e-86
0.0515,0.949899,1.88644e-259,7.27481e-43,2.90702e-33
0.0516,0.949804,3.25193e-86,7.98032e-72,3.6541e-86
0.0517,0.949709,5.23143e-67,5.20268e-90,3.57281e-62
0.0518,0.949614,5.20748e-90,2.94877e+179,1.39907e-76
0.0519,0.949519,1.19965e-71,2.57769e-57,5.06164e-86
0.052,0.949424,1.47272e-52,4.08747e-33,2.34148e-57
0.0521,0.949329,5.20845e-90,2.10694e-52,4.42511e-62
0.0522,0.949234,1.14261e-71,1.04024e-95,9.9636e-43
0.0523,0.949139,7.40794e-38,5.2027e-90,1.08605e-42
0.0524,0.949044,4.65848e-33,1.74349e-76,3.85518e-86
0.0525,0.948949,9.65164e-48,2.82793e-77,4.31926e-38
0.0526,0.948854,5.20556e-90,3.25195e-86,2.21216e-52
0.0527,0.948759,3.37921e-57,9.65029e-48,3.22525e-86
0.0528,0.948665,2.83003e-77,5.20749e-90,2.90702e-33
0.0529,0.94857,3.25194e-86,3.93703e-62,3.65409e-86
0.053,0.948475,3.42752e-62,7.97703e-72,7.7526e-72
0.0531,0.94838,5.20459e-90,5.20365e-90,4.47266e-33
0.0532,0.948285,3.11924e-33,1.14261e-71,7.97923e-72
0.0533,0.94819,7.97703e-72,6.1277e-62,5.20843e-90
0.0534,0.948096,5.20845e-90,1.31532e-47,7.48822e-67
0.0535,0.948001,1.14261e-71,3.42989e-62,3.85654e-57
0.0536,0.947906,1.72479e-47,5.20173e-90,3.93798e-62
0.0537,0.947811,7.27481e-43,6.75652e-67,1.47272e-52
0.0538,0.947716,7.98032e-72,3.22525e-86,5.20557e-90
0.0539,0.947622,5.20268e-90,2.90702e-33,7.11875e-67
0.054,0.947527,2.94877e+179,3.65409e-86,2.8292e-77
0.0541,0.947432,2.57769e-57,4.66175e-62,3.25195e-86
0.0542,0.947337,4.08747e-33,3.21992e-57,3.45304e-86
0.0543,0.947243,2.10694e-52,1.30456e-76,2.34147e-57
0.0544,0.947148,1.04024e-95,9.94466e-43,3.05999e-57
0.0545,0.947053,5.2027e-90,1.1326e-95,6.77455e-43
0.0546,0.946959,1.74349e-76,9.50295e-43,4.90484e-62
0.0547,0.946864,2.82793e-77,3.75986e+179,1.08597e-95
0.0548,0.946769,3.25195e-86,3.05563e-57,2.6306e-52
0.0549,0.946674,9.65029e-48,1.13296e-95,1.24557e-47
0.055,0.94658,5.20749e-90,3.1134e+179,2.90965e-33
0.0551,0.946485,3.93703e-62,2.57769e-57,8.59695e-67
0.0552,0.946391,7.97703e-72,4.08747e-33,7.8679e-67
0.0553,0.946296,5.20365e-90,6.12106e-62,3.22525e-86
0.0554,0.946201,1.14261e-71,1.04043e-95,2.90702e-33
0.0555,0.946107,6.1277e-62,3.2774e+179,4.86057e-86
0.0556,0.946012,1.31532e-47,8.5981e-67,2.83066e-33
0.0557,0.945917,3.42989e-62,1.88644e-259,1.31291e-47
0.0558,0.945823,5.20173e-90,3.25194e-86,4.05624e-86
0.0559,0.945728,6.75652e-67,7.98365e-72,4.66175e-62
0.056,0.945634,3.22525e-86,5.20846e-90,1.1796e-95
0.0561,0.945539,2.90702e-33,4.75958e-38,3.93612e-62
0.0562,0.945445,3.65409e-86,1.4715e-52,9.06498e-43
0.0563,0.94535,4.66175e-62,5.20651e-90,2.40743e-57
0.0564,0.945256,3.21992e-57,7.48822e-67,1.7227e-47
0.0565,0.945161,1.30456e-76,7.11406e-38,6.82363e-38
0.0566,0.945066,9.94466e-43,3.22115e-57,1.30353e-76
0.0567,0.944972,1.1326e-95,3.65409e-86,6.23699e-38
0.0568,0.944877,9.50295e-43,1.53451e-52,4.2718e-33
0.0569,0.944783,3.75986e+179,1.20032e-71,8.98878e-96
0.057,0.944689,3.05563e-57,3.22525e-86,3.59715e+179
0.0571,0.944594,1.13296e-95,2.90702e-33,6.81212e-38
0.0572,0.9445,3.1134e+179,3.6541e-86,4.46663e-33
0.0573,0.944405,2.57769e-57,3.57281e-62,8.05249e-96
0.0574,0.944311,4.08747e-33,1.39907e-76,9.74815e-72
0.0575,0.944216,6.12106e-62,5.06164e-86,2.57894e-57
0.0576,0.944122,1.04043e-95,2.34148e-57,2.40494e-57
0.0577,0.944027,3.2774e+179,4.42511e-62,1.31179e-71
0.0578,0.943933,8.59807e-67,9.9636e-43,4.27859e-33
0.0579,0.943839,9.94466e-43,1.08605e-42,1.30353e-76
0.058,0.943744,3.59842e+179,3.85518e-86,2.62896e-52
0.0581,0.94365,8.15241e-43,4.31926e-38,5.60088e-67
0.0582,0.943556,1.56093e-259,1.9179e-76,1.65428e-47
0.0583,0.943461,1.21871e-76,1.18015e-95,1.04102e-42
0.0584,0.943367,1.17979e-95,5.20941e-90,2.90739e-33
0.0585,0.943273,3.60031e+179,3.37921e-57,1.58586e-47
0.0586,0.943178,4.755e-38,2.83003e-77,8.98883e-96
0.0587,0.943084,8.52244e-96,3.25194e-86,8.52799e-96
0.0588,0.94299,3.1134e+179,7.97812e-72,3.43758e+179
0.0589,0.942895,1.68931e-52,5.20174e-90,1.51765e-47
0.059,0.942801,8.61137e-43,2.08927e-76,8.5261e-96
0.0591,0.942707,7.40789e-38,7.98255e-72,2.7867e+179
0.0592,0.942613,1.18051e-95,5.20267e-90,1.5701e-76
0.0593,0.942518,3.92133e+179,6.22665e-38,7.59525e-96
0.0594,0.942424,8.22719e-67,4.66823e-62,5.20171e-90
0.0595,0.94233,1.48026e-259,4.46664e-33,4.0807e-33
0.0596,0.942236,1.21737e-76,1.47252e-52,1.90059e-52
0.0597,0.942141,4.14477e-38,5.20173e-90,1.03141e-71
0.0598,0.942047,5.20173e-90,7.27481e-43,1.18051e-95
0.0599,0.941953,3.31258e-33,2.82835e-77,3.43822e+179
0.06,0.941859,1.47313e-52,3.25195e-86,4.07922e-33
0.0601,0.941765,5.20845e-90,3.42753e-62,1.80673e-259
0.0602,0.94167,6.22665e-38,1.21112e-99,1.21787e-76
0.0603,0.941576,2.00499e-52,8.60082e-43,9.45516e-96
0.0604,0.941482,1.9179e-76,1.08651e-95,4.08342e+179
0.0605,0.941388,1.18015e-95,3.60158e+179,1.51765e-47
0.0606,0.941294,5.20941e-90,1.68931e-52,8.5261e-96
0.0607,0.9412,3.37921e-57,4.91603e-62,2.79048e+179
0.0608,0.941106,2.83003e-77,2.42016e-52,1.68931e-52
0.0609,0.941011,3.25194e-86,3.65411e-86,7.50126e-67
0.061,0.940917,7.97812e-72,6.59066e-43,2.09028e-76
0.0611,0.940823,5.20174e-90,7.11751e-38,1.18015e-95
0.0612,0.940729,2.08927e-76,3.22524e-86,3.27613e+179
0.0613,0.940635,7.98255e-72,2.90702e-33,4.75502e-38
0.0614,0.940541,5.20267e-90,4.86056e-86,2.82835e-77
0.0615,0.940447,6.22665e-38,2.83067e-33,3.25195e-86
0.0616,0.940353,4.66823e-62,3.3141e-33,7.98363e-72
0.0617,0.940259,4.46664e-33,4.86056e-86,5.20747e-90
0.0618,0.940165,1.47252e-52,2.83067e-33,8.60678e-67
0.0619,0.940071,5.20173e-90,7.11402e-38,7.97922e-72
0.062,0.939977,7.27481e-43,4.85259e-33,5.2094e-90
0.0621,0.939883,2.82835e-77,3.27422e+179,4.0807e-33
0.0622,0.939789,3.25195e-86,2.90965e-33,1.03031e-71
0.0623,0.939695,3.42753e-62,8.59695e-67,3.21679e-57
0.0624,0.939601,1.21112e-99,6.23471e-38,1.47313e-52
0.0625,0.939507,8.60082e-43,3.22525e-86,5.20365e-90
0.0626,0.939413,1.08651e-95,2.90702e-33,1.08601e-71
0.0627,0.939319,3.60158e+179,3.45302e-86,2.82751e-77
0.0628,0.939225,1.68931e-52,1.53451e-52,3.25196e-86
0.0629,0.939131,4.91603e-62,7.70748e-43,1.47293e-52
0.063,0.939037,2.42016e-52,3.45301e-86,5.20365e-90
0.0631,0.938943,3.65411e-86,2.34147e-57,3.69534e-57
0.0632,0.93885,6.59066e-43,1.18015e-95,7.98032e-72
0.0633,0.938756,7.11751e-38,9.17992e-72,5.20173e-90
0.0634,0.938662,3.22524e-86,8.60606e-43,4.0807e-33
0.0635,0.938568,2.90702e-33,1.30389e-76,3.31337e-33
0.0636,0.938474,4.86056e-86,1.58586e-47,6.37981e-67
0.0637,0.93838,2.83067e-33,2.78985e+179,5.22998e-67
0.0638,0.938286,3.3141e-33,1.68931e-52,5.20556e-90
0.0639,0.938193,4.86056e-86,7.50126e-67,5.6435e-38
0.064,0.938099,2.83067e-33,1.74282e-76,2.05e-259
0.0641,0.938005,7.11402e-38,1.13296e-95,2.90702e-33
0.0642,0.937911,4.85259e-33,3.43758e+179,3.45304e-86
0.0643,0.937817,3.27422e+179,6.81212e-38,1.53451e-52
0.0644,0.937724,2.90965e-33,2.05e-259,3.3141e-33
0.0645,0.93763,8.59695e-67,1.21754e-76,4.05626e-86
0.0646,0.937536,6.23471e-38,8.98518e-96,3.5728e-62
0.0647,0.937442,3.22525e-86,2.78921e+179,9.17548e-72
0.0648,0.937349,2.90702e-33,1.5701e-76,1.58687e-47
0.0649,0.937255,3.45302e-86,7.59525e-96,3.85341e-57
0.065,0.937161,1.53451e-52,5.20171e-90,3.85516e-86
0.0651,0.937067,7.70748e-43,4.0807e-33,1.00565e-47
0.0652,0.936974,3.45301e-86,1.90059e-52,9.9496e-43
0.0653,0.93688,2.34147e-57,1.03141e-71,2.83088e-77
0.0654,0.936786,1.18015e-95,1.18051e-95,3.25194e-86
0.0655,0.936693,9.17992e-72,3.43822e+179,4.45841e-86
0.0656,0.936599,8.60606e-43,4.07922e-33,3.57281e-62
0.0657,0.936505,1.30389e-76,1.80673e-259,9.73042e-72
0.0658,0.936412,1.58586e-47,1.21787e-76,3.45304e-86
0.0659,0.936318,2.78985e+179,9.45516e-96,6.59067e-43
0.066,0.936224,1.68931e-52,4.08342e+179,3.94084e-62
0.0661,0.936131,7.50126e-67,1.51765e-47,9.50291e-43
0.0662,0.936037,1.74282e-76,8.5261e-96,3.88811e-33
0.0663,0.935944,1.13296e-95,2.79048e+179,4.86055e-86
0.0664,0.93585,3.43758e+179,1.68931e-52,2.34147e-57
0.0665,0.935756,6.81212e-38,7.50126e-67,1.20032e-71
0.0666,0.935663,2.05e-259,2.09028e-76,3.22524e-86
0.0667,0.935569,1.21754e-76,1.18015e-95,2.90702e-33
0.0668,0.935476,8.98518e-96,3.27613e+179,3.45301e-86
0.0669,0.935382,2.78921e+179,4.75502e-38,1.58586e-47
0.067,0.935289,1.5701e-76,2.82835e-77,1.20055e-71
0.0671,0.935195,7.59525e-96,3.25195e-86,1.30423e-76
0.0672,0.935102,5.20171e-90,7.98363e-72,7.69908e-43
0.0673,0.935008,4.0807e-33,5.20747e-90,1.69258e-52
0.0674,0.934915,1.90059e-52,8.60678e-67,5.64008e-38
0.0675,0.934821,1.03141e-71,7.97922e-72,9.17991e-72
0.0676,0.934728,1.18051e-95,5.2094e-90,3.85518e-86
0.0677,0.934634,3.43822e+179,4.0807e-33,7.75262e-72
0.0678,0.934541,4.07922e-33,1.03031e-71,7.71622e-43
0.0679,0.934447,1.80673e-259,3.21679e-57,2.83003e-77
0.068,0.934354,1.21787e-76,1.47313e-52,3.25195e-86
0.0681,0.93426,9.45516e-96,5.20365e-90,1.47232e-52
0.0682,0.934167,4.08342e+179,1.08601e-71,5.20173e-90
0.0683,0.934074,1.51765e-47,2.82751e-77,4.66299e-33
0.0684,0.93398,8.5261e-96,3.25196e-86,4.14305e-38
0.0685,0.933887,2.79048e+179,1.47293e-52,2.83066e-33
0.0686,0.933793,1.68931e-52,5.20365e-90,7.26957e-43
0.0687,0.9337,7.50126e-67,3.69534e-57,8.517e-96
0.0688,0.933607,2.09028e-76,7.98032e-72,2.78734e+179
0.0689,0.933513,1.18015e-95,5.20173e-90,1.42516e-71
0.069,0.93342,3.27613e+179,4.0807e-33,8.5261e-96
0.0691,0.933327,4.75502e-38,3.31337e-33,3.92321e+179
0.0692,0.933233,2.82835e-77,6.37981e-67,1.30353e-76
0.0693,0.93314,3.25195e-86,5.22998e-67,4.01147e-57
0.0694,0.933047,7.98363e-72,5.20556e-90,4.4369e-38
0.0695,0.932953,5.20747e-90,5.6435e-38,1.03931e-42
0.0696,0.93286,8.60678e-67,2.05e-259,1.17607e-47
0.0697,0.932767,7.97922e-72,2.90702e-33,1.03291e-47
0.0698,0.932674,5.2094e-90,3.45304e-86,7.85511e-67
0.0699,0.93258,4.0807e-33,1.53451e-52,1.17924e-95
0.07,0.932487,1.03031e-71,3.3141e-33,9.72821e-72
0.0701,0.932394,3.21679e-57,4.05626e-86,4.01335e-57
0.0702,0.932301,1.47313e-52,3.5728e-62,1.03318e-47
0.0703,0.932207,5.20365e-90,9.17548e-72,1.65428e-47
0.0704,0.932114,1.08601e-71,1.58687e-47,1.24476e-47
0.0705,0.932021,2.82751e-77,3.85341e-57,1.30353e-76
0.0706,0.931928,3.25196e-86,3.85516e-86,1.74652e-76
0.0707,0.931835,1.47293e-52,1.00565e-47,1.12913e-42
0.0708,0.931741,5.20365e-90,9.9496e-43,8.52792e-96
0.0709,0.931648,3.69534e-57,2.83088e-77,3.6003e+179
0.071,0.931555,7.98032e-72,3.25194e-86,3.11624e-33
0.0711,0.931462,5.20173e-90,4.45841e-86,1.80609e-259
0.0712,0.931369,4.0807e-33,3.57281e-62,1.21736e-76
0.0713,0.931276,3.31337e-33,9.73042e-72,8.98703e-96
0.0714,0.931182,6.37981e-67,3.45304e-86,3.27675e+179
0.0715,0.931089,5.22998e-67,6.59067e-43,9.72384e-72
0.0716,0.930996,5.20556e-90,3.94084e-62,1.13296e-95
0.0717,0.930903,5.6435e-38,9.50291e-43,3.43504e+179
0.0718,0.93081,2.05e-259,3.88811e-33,1.10711e-47
0.0719,0.930717,2.90702e-33,4.86055e-86,1.74652e-76
0.072,0.930624,3.45304e-86,2.34147e-57,4.75501e-38
0.0721,0.930531,1.53451e-52,1.20032e-71,1.04006e-95
0.0722,0.930438,3.3141e-33,3.22524e-86,3.2736e+179
0.0723,0.930345,4.05626e-86,2.90702e-33,8.1524e-43
0.0724,0.930252,3.5728e-62,3.45301e-86,4.46663e-33
0.0725,0.930159,9.17548e-72,1.58586e-47,8.98518e-96
0.0726,0.930066,1.58687e-47,1.20055e-71,2.00579e-52
0.0727,0.929973,3.85341e-57,1.30423e-76,2.21298e-52
0.0728,0.92988,3.85516e-86,7.69908e-43,2.90777e-33
0.0729,0.929787,1.00565e-47,1.69258e-52,4.66175e-62
0.073,0.929694,9.9496e-43,5.64008e-38,6.01182e-67
0.0731,0.929601,2.83088e-77,9.17991e-72,1.30353e-76
0.0732,0.929508,3.25194e-86,3.85518e-86,4.01147e-57
0.0733,0.929415,4.45841e-86,7.75262e-72,5.60233e-67
0.0734,0.929322,3.57281e-62,7.71622e-43,2.17436e-76
0.0735,0.929229,9.73042e-72,2.83003e-77,1.44976e-47
0.0736,0.929136,3.45304e-86,3.25195e-86,4.4369e-38
0.0737,0.929043,6.59067e-43,1.47232e-52,1.03931e-42
0.0738,0.92895,3.94084e-62,5.20173e-90,9.92152e-96
0.0739,0.928857,9.50291e-43,4.66299e-33,9.05972e-43
0.074,0.928765,3.88811e-33,4.14305e-38,2.31901e-52
0.0741,0.928672,4.86055e-86,2.83066e-33,4.4369e-38
0.0742,0.928579,2.34147e-57,7.26957e-43,4.66175e-62
0.0743,0.928486,1.20032e-71,8.517e-96,2.63019e-52
0.0744,0.928393,3.22524e-86,2.78734e+179,1.30353e-76
0.0745,0.9283,2.90702e-33,1.42516e-71,4.01147e-57
0.0746,0.928207,3.45301e-86,8.5261e-96,1.03331e-47
0.0747,0.928115,1.58586e-47,3.92321e+179,8.22603e-67
0.0748,0.928022,1.20055e-71,1.30353e-76,2.78858e+179
0.0749,0.927929,1.30423e-76,4.01147e-57,7.39989e-38
0.075,0.927836,7.69908e-43,4.4369e-38,1.4809e-259
0.0751,0.927743,1.69258e-52,1.03931e-42,1.21837e-76
0.0752,0.927651,5.64008e-38,1.17607e-47,1.18015e-95
0.0753,0.927558,9.17991e-72,1.03291e-47,3.27613e+179
0.0754,0.927465,3.85518e-86,7.85511e-67,1.6545e-47
0.0755,0.927372,7.75262e-72,1.17924e-95,1.04024e-95
0.0756,0.92728,7.71622e-43,9.72821e-72,3.76114e+179
0.0757,0.927187,2.83003e-77,4.01335e-57,1.10711e-47
0.0758,0.927094,3.25195e-86,1.03318e-47,1.74652e-76
0.0759,0.927002,1.47232e-52,1.65428e-47,9.04922e-43
0.076,0.926909,5.20173e-90,1.24476e-47,8.52427e-96
0.0761,0.926816,4.66299e-33,1.30353e-76,3.76239e+179
0.0762,0.926724,4.14305e-38,1.74652e-76,1.91555e-76
0.0763,0.926631,2.83066e-33,1.12913e-42,1.88708e-259
0.0764,0.926538,7.26957e-43,8.52792e-96,1.21871e-76
0.0765,0.926446,8.517e-96,3.6003e+179,8.05978e-96
0.0766,0.926353,1.30353e-76,3.11624e-33,3.11466e+179
0.0767,0.92626,9.33994e-67,1.80609e-259,9.72384e-72
0.0768,0.926168,3.66964e-62,1.21736e-76,1.13296e-95
0.0769,0.926075,1.58586e-47,8.98703e-96,2.94943e+179
0.077,0.925982,2.90129e-57,2.83088e-77,1.10711e-47
0.0771,0.92589,8.54627e-72,2.90702e-33,4.85336e-33
0.0772,0.925797,7.69908e-43,3.65409e-86,3.69534e-57
0.0773,0.925705,9.96181e-43,1.53451e-52,2.24626e-57
0.0774,0.925612,1.2461e-47,4.76077e-38,5.2094e-90
0.0775,0.92552,4.01833e-57,3.45303e-86,3.11924e-33
0.0776,0.925427,4.43633e-38,2.34147e-57,3.22523e-86
0.0777,0.925334,1.8978e-52,1.31396e-71,2.90702e-33
0.0778,0.925242,5.64124e-38,4.66225e-33,3.65409e-86
0.0779,0.925149,3.22523e-86,8.16642e-43,6.59066e-43
0.078,0.925057,2.90702e-33,2.90777e-33,1.08651e-95
0.0781,0.924964,3.85519e-86,4.66175e-62,2.94816e+179
0.0782,0.924872,1.00565e-47,1.31372e-47,2.17463e-76
0.0783,0.924779,5.6377e-62,1.30353e-76,8.98878e-96
0.0784,0.924687,3.45303e-86,9.33994e-67,2.78923e+179
0.0785,0.924595,2.83067e-33,1.03371e-47,7.25555e-43
0.0786,0.924502,4.27856e-33,4.90484e-62,2.90315e-57
0.0787,0.92441,7.26958e-43,3.12076e-33,2.52456e-52
0.0788,0.924317,6.23587e-38,1.03318e-47,1.04024e-95
0.0789,0.924225,4.86056e-86,9.49624e-43,3.43885e+179
0.079,0.924132,2.83067e-33,8.99616e-96,4.01148e-57
0.0791,0.92404,4.01523e-57,1.69299e-52,4.46663e-33
0.0792,0.923948,2.83088e-77,1.36923e-71,8.52982e-96
0.0793,0.923855,2.90702e-33,1.5761e-52,8.61261e-67
0.0794,0.923763,3.65409e-86,7.85511e-67,2.3186e-52
0.0795,0.92367,1.53451e-52,1.2461e-47,3.66964e-62
0.0796,0.923578,4.76077e-38,1.30353e-76,9.04783e-43
0.0797,0.923486,3.45303e-86,9.33994e-67,5.39749e-62
0.0798,0.923393,2.34147e-57,5.59943e-67,1.30353e-76
0.0799,0.923301,1.31396e-71,1.08633e-95,9.33994e-67
0.08,0.923209,4.66225e-33,3.76302e+179,1.03345e-47
0.0801,0.923116,8.16642e-43,1.5701e-76,8.5261e-96
0.0802,0.923024,2.90777e-33,2.82709e-77,3.1134e+179
0.0803,0.922932,4.66175e-62,3.25195e-86,7.3999e-38
0.0804,0.922839,1.31372e-47,4.05624e-86,1.80673e-259
0.0805,0.922747,1.30353e-76,1.53451e-52,1.21787e-76
0.0806,0.922655,9.33994e-67,1.65882e-76,1.08707e-95
0.0807,0.922563,1.03371e-47,3.85518e-86,3.11024e+179
0.0808,0.92247,4.90484e-62,3.5728e-62,4.66254e-62
0.0809,0.922378,3.12076e-33,1.58847e-47,1.08669e-95
0.081,0.922286,1.03318e-47,7.49549e-67,3.11152e+179
0.0811,0.922194,9.49624e-43,5.39652e-62,1.30353e-76
0.0812,0.922101,8.99616e-96,3.65411e-86,9.33994e-67
0.0813,0.922009,1.69299e-52,1.53451e-52,4.4369e-38
0.0814,0.921917,1.36923e-71,7.86206e-67,4.66175e-62
0.0815,0.921825,1.5761e-52,3.22524e-86,1.31307e-71
0.0816,0.921733,7.85511e-67,2.90702e-33,5.60378e-67
0.0817,0.921641,1.2461e-47,3.45302e-86,4.90484e-62
0.0818,0.921548,1.30353e-76,7.85511e-67,1.04025e-95
0.0819,0.921456,9.33994e-67,1.72425e-47,6.01182e-67
0.082,0.921364,5.59943e-67,2.90777e-33,1.4519e-47
0.0821,0.921272,1.08633e-95,4.66175e-62,2.90852e-33
0.0822,0.92118,3.76302e+179,1.1337e-95,8.22603e-67
0.0823,0.921088,1.5701e-76,7.49116e-67,1.79576e-52
0.0824,0.920996,2.82709e-77,2.89819e-57,1.30353e-76
0.0825,0.920904,3.25195e-86,1.03331e-47,9.33994e-67
0.0826,0.920811,4.05624e-86,4.66175e-62,1.24396e-47
0.0827,0.920719,1.53451e-52,3.12076e-33,8.99061e-96
0.0828,0.920627,1.65882e-76,1.30353e-76,3.60093e+179
0.0829,0.920535,3.85518e-86,9.33994e-67,7.85627e-67
0.083,0.920443,3.5728e-62,5.60088e-67,1.48026e-259
0.0831,0.920351,1.58847e-47,1.65428e-47,1.21855e-76
0.0832,0.920259,7.49549e-67,7.49696e-67,1.08578e-95
0.0833,0.920167,5.39652e-62,1.57712e-52,3.76367e+179
0.0834,0.920075,3.65411e-86,4.90484e-62,3.93325e-62
0.0835,0.919983,1.53451e-52,1.21855e-76,1.08633e-95
0.0836,0.919891,7.86206e-67,1.08651e-95,3.27359e+179
0.0837,0.919799,3.22524e-86,2.94816e+179,7.25555e-43
0.0838,0.919707,2.90702e-33,2.17463e-76,2.90315e-57
0.0839,0.919615,3.45302e-86,8.98878e-96,1.6545e-47
0.084,0.919523,7.85511e-67,2.78923e+179,1.04024e-95
0.0841,0.919431,1.72425e-47,7.25555e-43,3.2736e+179
0.0842,0.919339,2.90777e-33,2.90315e-57,4.9056e-62
0.0843,0.919247,4.66175e-62,2.52456e-52,4.46663e-33
0.0844,0.919155,1.1337e-95,1.04024e-95,1.21871e-76
0.0845,0.919064,7.49116e-67,3.43885e+179,8.52064e-96
0.0846,0.918972,2.89819e-57,4.01148e-57,3.76239e+179
0.0847,0.91888,1.03331e-47,4.46663e-33,4.8496e-33
0.0848,0.918788,4.66175e-62,8.52982e-96,1.04043e-95
0.0849,0.918696,3.12076e-33,8.61261e-67,3.92322e+179
0.085,0.918604,1.30353e-76,2.3186e-52,7.25555e-43
0.0851,0.918512,9.33994e-67,3.66964e-62,2.90315e-57
0.0852,0.91842,5.60088e-67,9.04783e-43,1.79453e-52
0.0853,0.918329,1.65428e-47,5.39749e-62,7.98475e-72
0.0854,0.918237,7.49696e-67,1.30353e-76,5.20941e-90
0.0855,0.918145,1.57712e-52,9.33994e-67,1.51925e-47
0.0856,0.918053,4.90484e-62,1.03345e-47,2.82835e-77
0.0857,0.917961,1.21855e-76,8.5261e-96,3.25194e-86
0.0858,0.91787,1.08651e-95,3.1134e+179,5.23361e-67
0.0859,0.917778,2.94816e+179,7.3999e-38,5.20845e-90
0.086,0.917686,2.17463e-76,1.80673e-259,4.27555e-33
0.0861,0.917594,8.98878e-96,1.21787e-76,4.14248e-38
0.0862,0.917502,2.78923e+179,1.08707e-95,5.2027e-90
